Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SL","Livestock Primary","154","North Macedonia","5510","Production","21121","Meat, chicken","2018","2018","tonnes","1499","","Official data"
"SL","Livestock Primary","154","North Macedonia","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","37154","","Official data"
"SL","Livestock Primary","154","North Macedonia","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","447","","Official data"
"SL","Livestock Primary","154","North Macedonia","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","6","Fc","Calculated data"
"SL","Livestock Primary","162","Norway","5510","Production","21121","Meat, chicken","2018","2018","tonnes","89925","","Official data"
"SL","Livestock Primary","162","Norway","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","550","","Official data"
"SL","Livestock Primary","162","Norway","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","23","","Official data"
"SL","Livestock Primary","162","Norway","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","7","Fc","Calculated data"
"SL","Livestock Primary","221","Oman","5510","Production","21121","Meat, chicken","2018","2018","tonnes","6561","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","221","Oman","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","117284","","Official data"
"SL","Livestock Primary","221","Oman","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","14925","","Official data"
"SL","Livestock Primary","221","Oman","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","7","Fc","Calculated data"
"SL","Livestock Primary","165","Pakistan","5510","Production","21121","Meat, chicken","2018","2018","tonnes","1391000","","Official data"
"SL","Livestock Primary","165","Pakistan","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","319","","Official data"
"SL","Livestock Primary","165","Pakistan","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","4500","","Official data"
"SL","Livestock Primary","166","Panama","5510","Production","21121","Meat, chicken","2018","2018","tonnes","208519","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","166","Panama","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","14005","*","Unofficial figure"
"SL","Livestock Primary","166","Panama","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","9","Fc","Calculated data"
"SL","Livestock Primary","168","Papua New Guinea","5510","Production","21121","Meat, chicken","2018","2018","tonnes","6591","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","168","Papua New Guinea","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","17997","*","Unofficial figure"
"SL","Livestock Primary","168","Papua New Guinea","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","25","X","International reliable sources"
"SL","Livestock Primary","169","Paraguay","5510","Production","21121","Meat, chicken","2018","2018","tonnes","71220","F","FAO estimate"
"SL","Livestock Primary","169","Paraguay","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","5477","","Official data"
"SL","Livestock Primary","169","Paraguay","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","3","Fc","Calculated data"
"SL","Livestock Primary","170","Peru","5510","Production","21121","Meat, chicken","2018","2018","tonnes","1581767","","Official data"
"SL","Livestock Primary","170","Peru","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","57661","","Official data"
"SL","Livestock Primary","170","Peru","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","7","","Official data"
"SL","Livestock Primary","170","Peru","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","7","Fc","Calculated data"
"SL","Livestock Primary","171","Philippines","5510","Production","21121","Meat, chicken","2018","2018","tonnes","1344664","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","171","Philippines","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","276597","","Official data"
"SL","Livestock Primary","171","Philippines","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","355","","Official data"
"SL","Livestock Primary","173","Poland","5510","Production","21121","Meat, chicken","2018","2018","tonnes","2079900","","Official data"
"SL","Livestock Primary","173","Poland","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","53302","","Official data"
"SL","Livestock Primary","173","Poland","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","812485","","Official data"
"SL","Livestock Primary","174","Portugal","5510","Production","21121","Meat, chicken","2018","2018","tonnes","306393","","Official data"
"SL","Livestock Primary","174","Portugal","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","43730","","Official data"
"SL","Livestock Primary","174","Portugal","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","25975","","Official data"
"SL","Livestock Primary","174","Portugal","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","10","Fc","Calculated data"
"SL","Livestock Primary","117","Republic of Korea","5510","Production","21121","Meat, chicken","2018","2018","tonnes","819788","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","117","Republic of Korea","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","132483","","Official data"
"SL","Livestock Primary","117","Republic of Korea","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","29727","","Official data"
"SL","Livestock Primary","117","Republic of Korea","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","146","Republic of Moldova","5510","Production","21121","Meat, chicken","2018","2018","tonnes","45234","","Official data"
"SL","Livestock Primary","146","Republic of Moldova","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","14363","","Official data"
"SL","Livestock Primary","146","Republic of Moldova","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","0","","Official data"
"SL","Livestock Primary","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","6","Fc","Calculated data"
"SL","Livestock Primary","183","Romania","5510","Production","21121","Meat, chicken","2018","2018","tonnes","479867","","Official data"
"SL","Livestock Primary","183","Romania","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","105781","","Official data"
"SL","Livestock Primary","183","Romania","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","55844","","Official data"
"SL","Livestock Primary","183","Romania","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","6","Fc","Calculated data"
"SL","Livestock Primary","185","Russian Federation","5510","Production","21121","Meat, chicken","2018","2018","tonnes","4543002","","Official data"
"SL","Livestock Primary","185","Russian Federation","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","216866","","Official data"
"SL","Livestock Primary","185","Russian Federation","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","179551","","Official data"
"SL","Livestock Primary","185","Russian Federation","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","11","Fc","Calculated data"
"SL","Livestock Primary","184","Rwanda","5510","Production","21121","Meat, chicken","2018","2018","tonnes","15725","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","184","Rwanda","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","0","*","Unofficial figure"
"SL","Livestock Primary","184","Rwanda","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","188","Saint Kitts and Nevis","5510","Production","21121","Meat, chicken","2018","2018","tonnes","20","","Official data"
"SL","Livestock Primary","188","Saint Kitts and Nevis","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","3377","*","Unofficial figure"
"SL","Livestock Primary","188","Saint Kitts and Nevis","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","16","Fc","Calculated data"
"SL","Livestock Primary","189","Saint Lucia","5510","Production","21121","Meat, chicken","2018","2018","tonnes","1608","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","189","Saint Lucia","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","8773","*","Unofficial figure"
"SL","Livestock Primary","189","Saint Lucia","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","18","Fc","Calculated data"
"SL","Livestock Primary","191","Saint Vincent and the Grenadines","5510","Production","21121","Meat, chicken","2018","2018","tonnes","452","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","191","Saint Vincent and the Grenadines","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","7219","","Official data"
"SL","Livestock Primary","244","Samoa","5510","Production","21121","Meat, chicken","2018","2018","tonnes","468","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","244","Samoa","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","16640","","Official data"
"SL","Livestock Primary","244","Samoa","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","40","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","244","Samoa","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","21","Fc","Calculated data"
"SL","Livestock Primary","193","Sao Tome and Principe","5510","Production","21121","Meat, chicken","2018","2018","tonnes","612","","Official data"
"SL","Livestock Primary","193","Sao Tome and Principe","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","2208","","Official data"
"SL","Livestock Primary","194","Saudi Arabia","5510","Production","21121","Meat, chicken","2018","2018","tonnes","553725","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","194","Saudi Arabia","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","621589","","Official data"
"SL","Livestock Primary","194","Saudi Arabia","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","29717","","Official data"
"SL","Livestock Primary","194","Saudi Arabia","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","12","Fc","Calculated data"
"SL","Livestock Primary","195","Senegal","5510","Production","21121","Meat, chicken","2018","2018","tonnes","64146","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","195","Senegal","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","31","","Official data"
"SL","Livestock Primary","195","Senegal","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","7","","Official data"
"SL","Livestock Primary","272","Serbia","5510","Production","21121","Meat, chicken","2018","2018","tonnes","95556","","Official data"
"SL","Livestock Primary","272","Serbia","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","11456","","Official data"
"SL","Livestock Primary","272","Serbia","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","7455","","Official data"
"SL","Livestock Primary","196","Seychelles","5510","Production","21121","Meat, chicken","2018","2018","tonnes","559","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","196","Seychelles","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","3210","","Official data"
"SL","Livestock Primary","197","Sierra Leone","5510","Production","21121","Meat, chicken","2018","2018","tonnes","15223","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","197","Sierra Leone","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","17695","*","Unofficial figure"
"SL","Livestock Primary","199","Slovakia","5510","Production","21121","Meat, chicken","2018","2018","tonnes","75212","","Official data"
"SL","Livestock Primary","199","Slovakia","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","73736","","Official data"
"SL","Livestock Primary","199","Slovakia","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","35273","","Official data"
"SL","Livestock Primary","198","Slovenia","5510","Production","21121","Meat, chicken","2018","2018","tonnes","63785","","Official data"
"SL","Livestock Primary","198","Slovenia","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","13661","","Official data"
"SL","Livestock Primary","198","Slovenia","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","19564","","Official data"
"SL","Livestock Primary","25","Solomon Islands","5510","Production","21121","Meat, chicken","2018","2018","tonnes","296","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","25","Solomon Islands","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","3508","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","202","South Africa","5510","Production","21121","Meat, chicken","2018","2018","tonnes","1754562","","Official data"
"SL","Livestock Primary","202","South Africa","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","487157","","Official data"
"SL","Livestock Primary","202","South Africa","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","45029","","Official data"
"SL","Livestock Primary","203","Spain","5510","Production","21121","Meat, chicken","2018","2018","tonnes","1411312","","Official data"
"SL","Livestock Primary","203","Spain","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","120981","","Official data"
"SL","Livestock Primary","203","Spain","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","172200","","Official data"
"SL","Livestock Primary","203","Spain","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","11","Fc","Calculated data"
"SL","Livestock Primary","38","Sri Lanka","5510","Production","21121","Meat, chicken","2018","2018","tonnes","187296","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","38","Sri Lanka","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","193","*","Unofficial figure"
"SL","Livestock Primary","38","Sri Lanka","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","2","Fc","Calculated data"
"SL","Livestock Primary","276","Sudan","5510","Production","21121","Meat, chicken","2018","2018","tonnes","70000","","Official data"
"SL","Livestock Primary","276","Sudan","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","207","Suriname","5510","Production","21121","Meat, chicken","2018","2018","tonnes","10277","","Official data"
"SL","Livestock Primary","207","Suriname","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","21991","*","Unofficial figure"
"SL","Livestock Primary","207","Suriname","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","841","","Official data"
"SL","Livestock Primary","207","Suriname","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","9","Fc","Calculated data"
"SL","Livestock Primary","210","Sweden","5510","Production","21121","Meat, chicken","2018","2018","tonnes","156500","","Official data"
"SL","Livestock Primary","210","Sweden","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","50129","","Official data"
"SL","Livestock Primary","210","Sweden","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","20041","","Official data"
"SL","Livestock Primary","211","Switzerland","5510","Production","21121","Meat, chicken","2018","2018","tonnes","95514","","Official data"
"SL","Livestock Primary","211","Switzerland","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","30720","","Official data"
"SL","Livestock Primary","211","Switzerland","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","991","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","208","Tajikistan","5510","Production","21121","Meat, chicken","2018","2018","tonnes","1733","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","208","Tajikistan","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","11050","*","Unofficial figure"
"SL","Livestock Primary","216","Thailand","5510","Production","21121","Meat, chicken","2018","2018","tonnes","1726881","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","216","Thailand","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","1176","","Official data"
"SL","Livestock Primary","216","Thailand","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","274353","","Official data"
"SL","Livestock Primary","216","Thailand","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","4","Fc","Calculated data"
"SL","Livestock Primary","176","Timor-Leste","5510","Production","21121","Meat, chicken","2018","2018","tonnes","937","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","176","Timor-Leste","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","9254","*","Unofficial figure"
"SL","Livestock Primary","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","217","Togo","5510","Production","21121","Meat, chicken","2018","2018","tonnes","35557","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","217","Togo","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","19194","*","Unofficial figure"
"SL","Livestock Primary","217","Togo","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","1125","*","Unofficial figure"
"SL","Livestock Primary","217","Togo","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","2","Fc","Calculated data"
"SL","Livestock Primary","220","Trinidad and Tobago","5510","Production","21121","Meat, chicken","2018","2018","tonnes","65041","","Official data"
"SL","Livestock Primary","220","Trinidad and Tobago","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","20586","*","Unofficial figure"
"SL","Livestock Primary","220","Trinidad and Tobago","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","0","X","International reliable sources"
"SL","Livestock Primary","222","Tunisia","5510","Production","21121","Meat, chicken","2018","2018","tonnes","141000","","Official data"
"SL","Livestock Primary","222","Tunisia","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","1462","*","Unofficial figure"
"SL","Livestock Primary","222","Tunisia","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","1657","F","FAO estimate"
"SL","Livestock Primary","223","Turkey","5510","Production","21121","Meat, chicken","2018","2018","tonnes","2156671","","Official data"
"SL","Livestock Primary","223","Turkey","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","5869","","Official data"
"SL","Livestock Primary","223","Turkey","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","455336","","Official data"
"SL","Livestock Primary","213","Turkmenistan","5510","Production","21121","Meat, chicken","2018","2018","tonnes","21567","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","213","Turkmenistan","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","31261","*","Unofficial figure"
"SL","Livestock Primary","226","Uganda","5510","Production","21121","Meat, chicken","2018","2018","tonnes","69548","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","226","Uganda","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","327","","Official data"
"SL","Livestock Primary","226","Uganda","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","949","","Official data"
"SL","Livestock Primary","226","Uganda","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","230","Ukraine","5510","Production","21121","Meat, chicken","2018","2018","tonnes","1258900","","Official data"
"SL","Livestock Primary","230","Ukraine","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","121750","","Official data"
"SL","Livestock Primary","230","Ukraine","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","328447","","Official data"
"SL","Livestock Primary","225","United Arab Emirates","5510","Production","21121","Meat, chicken","2018","2018","tonnes","48200","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","225","United Arab Emirates","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","591186","","Official data"
"SL","Livestock Primary","225","United Arab Emirates","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","36434","","Official data"
"SL","Livestock Primary","229","United Kingdom of Great Britain and Northern Ireland","5510","Production","21121","Meat, chicken","2018","2018","tonnes","1750000","","Official data"
"SL","Livestock Primary","229","United Kingdom of Great Britain and Northern Ireland","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","382643","","Official data"
"SL","Livestock Primary","229","United Kingdom of Great Britain and Northern Ireland","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","299100","","Official data"
"SL","Livestock Primary","215","United Republic of Tanzania","5510","Production","21121","Meat, chicken","2018","2018","tonnes","78110","","Official data"
"SL","Livestock Primary","215","United Republic of Tanzania","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","1126","","Official data"
"SL","Livestock Primary","215","United Republic of Tanzania","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","26","","Official data"
"SL","Livestock Primary","231","United States of America","5510","Production","21121","Meat, chicken","2018","2018","tonnes","19568042","","Official data"
"SL","Livestock Primary","231","United States of America","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","63960","","Official data"
"SL","Livestock Primary","231","United States of America","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","3305143","","Official data"
"SL","Livestock Primary","231","United States of America","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","17","Fc","Calculated data"
"SL","Livestock Primary","234","Uruguay","5510","Production","21121","Meat, chicken","2018","2018","tonnes","30841","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","234","Uruguay","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","1459","","Official data"
"SL","Livestock Primary","234","Uruguay","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","3297","","Official data"
"SL","Livestock Primary","234","Uruguay","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","2","Fc","Calculated data"
"SL","Livestock Primary","235","Uzbekistan","5510","Production","21121","Meat, chicken","2018","2018","tonnes","64731","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","235","Uzbekistan","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","6248","","Official data"
"SL","Livestock Primary","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","1","Fc","Calculated data"
"SL","Livestock Primary","155","Vanuatu","5510","Production","21121","Meat, chicken","2018","2018","tonnes","1162","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","155","Vanuatu","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","3778","*","Unofficial figure"
"SL","Livestock Primary","236","Venezuela (Bolivarian Republic of)","5510","Production","21121","Meat, chicken","2018","2018","tonnes","448228","","Official data"
"SL","Livestock Primary","236","Venezuela (Bolivarian Republic of)","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","2676","","Official data"
"SL","Livestock Primary","236","Venezuela (Bolivarian Republic of)","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","19","","Official data"
"SL","Livestock Primary","237","Viet Nam","5510","Production","21121","Meat, chicken","2018","2018","tonnes","839573","","Official data"
"SL","Livestock Primary","237","Viet Nam","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","563089","*","Unofficial figure"
"SL","Livestock Primary","237","Viet Nam","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","5","Fc","Calculated data"
"SL","Livestock Primary","249","Yemen","5510","Production","21121","Meat, chicken","2018","2018","tonnes","179768","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","249","Yemen","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","95992","*","Unofficial figure"
"SL","Livestock Primary","251","Zambia","5510","Production","21121","Meat, chicken","2018","2018","tonnes","49487","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","251","Zambia","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","10540","","Official data"
"SL","Livestock Primary","251","Zambia","5910","Export Quantity","21121","Meat, chicken","2018","2018","tonnes","1387","","Official data"
"SL","Livestock Primary","181","Zimbabwe","5510","Production","21121","Meat, chicken","2018","2018","tonnes","65837","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","181","Zimbabwe","5610","Import Quantity","21121","Meat, chicken","2018","2018","tonnes","3758","","Official data"
"SL","Livestock Primary","181","Zimbabwe","674","Protein supply quantity (g/capita/day)","21121","Meat, chicken","2018","2018","g/capita/day","2","Fc","Calculated data"
